url,status
https://www.latimes.com/lifestyle/image/story/2022-09-22/how-la-is-healing-from-the-ground-up-with-ms-glens-therapeutic-pedicures,200
https://www.latimes.com/news/local/boyscouts/,301
https://www.latimes.com/lifestyle/image/story/2022-10-14/coveted-top-beauty-products-from-l-a-brands-to-buy-this-fall,200
https://www.latimes.com/archives/blogs/jacket-copy,200
"https://www.latimes.com/news/politics/la-pn-palin-emails-troopergate-20110610,0,7657515.story",301
https://www.latimes.com/lifestyle/image/story/2022-11-11/diaspora-coveted,200
https://www.latimes.com/lifestyle/image/story/2022-10-19/the-story-of-los-angeles-beauty-scene-past-and-present,200
https://www.latimes.com/recipe/rice-bowl-cauliflower-zucchini-and-eggplant,200
https://www.latimes.com/recipe/eggplant-zucchini-pepper-enchiladas,200
http://latimes.com/projects/elevation,301
https://www.latimes.com/recipe/zucchini-eggplant-pepper-timbales,200
https://www.latimes.com/food/story/2022-08-19/chef-keith-corbin-california-soul-black-cuisine-memoir-vegan-gumbo,200
https://www.latimes.com/recipe/eggplant-timbale,200
https://www.latimes.com/food/story/2022-11-09/a-guide-to-classic-thanksgiving-everything-you-need-to-know,200
https://www.latimes.com/recipe/roasted-eggplant-with-cheater-sichuan-style-pork,200
https://www.latimes.com/recipe/taiwanese-style-eggplant,200
https://www.latimes.com/entertainment-arts/story/2022-03-14/photos-as-the-sun-sets-on-sxsw-see-the-stars-themselves-face-to-face,200
https://www.latimes.com/entertainment-arts/movies/story/2022-03-18/sxsw-film-festival-best-highlights-wrap,200
https://www.latimes.com/entertainment-arts/movies/story/2021-01-07/one-night-in-miami-review-regina-king-ali-malcolm-x,200
https://www.latimes.com/entertainment-arts/story/2022-03-08/true-crime-comedy-podcasts-make-a-killing,200
https://www.latimes.com/entertainment-arts/movies/story/2022-03-18/master-explained-amazon-regina-hall,200
https://www.latimes.com/lifestyle/image/story/2021-12-01/a-letter-to-the-la-of-my-dreams-elisa-wouk-almino,200
https://www.latimes.com/lifestyle/image/story/2021-12-01/a-letter-to-the-la-of-my-dreams-marque-richardson,200
https://www.latimes.com/lifestyle/image/story/2021-12-01/a-letter-to-the-la-of-my-dreams-cerise-castle,200
https://www.latimes.com/entertainment-arts/story/2022-03-27/11-oscars-red-carpet-looks-worth-remembering-and-the-quotes-that-explain-them,200
https://www.latimes.com/lifestyle/image/story/2022-03-28/oscars-red-carpet-fashion-trend-analysis-the-bow-tie-style,200
https://www.latimes.com/business/hiltzik/la-fi-hiltzik-chipotle-20180601-story.html,200
https://www.latimes.com/business/story/2022-09-05/tiktok-is-an-enticing-target-for-hackers,200
https://www.latimes.com/lifestyle/story/2022-09-16/la-affairs-journalist-crush-bad-breath-orange-county-harold-pierce,200
https://www.latimes.com/business/technology/story/2019-10-24/tiktok-national-security-investigation-senators,200
https://www.latimes.com/business/story/2020-09-25/newsom-order-gas-guzzling-vehicles,200
https://www.latimes.com/lifestyle/story/2022-08-19/la-affairs-husband-illness-final-words-call-me-yvonne-condes,200
https://www.latimes.com/entertainment-arts/music/story/2022-05-25/tik-tok-halsey-florence-welch,200
https://www.latimes.com/entertainment-arts/story/2021-01-02/tiktok-ratatouille-musical-theater,200
https://www.latimes.com/california/story/2023-03-04/k-pop-isnt-the-only-hot-ticket-in-koreatown-how-trot-is-captivating-immigrants,200
https://www.latimes.com/entertainment/arts/miranda/la-et-cam-john-berger-appreciation-20170104-story.html,200
https://www.latimes.com/entertainment-arts/music/story/2021-01-15/sea-shanty-tik-tok-wellerman,200
https://www.latimes.com/lifestyle/image/story/2022-10-19/rikki-wright-uses-self-care-routine-to-slow-down-explore-beauty-and-be-with-thoughts,200
https://www.latimes.com/lifestyle/image/story/2022-10-13/remembering-the-legacy-and-life-of-los-angeles-music-icon-nate-dogg,200
https://www.latimes.com/lifestyle/image/story/2022-10-12/photo-essay-artists-naima-green-and-lacey-lennon-visit-la-recreation-park-kenneth-hahn,200
https://www.latimes.com/people/jessica-de-jesus,200
https://www.latimes.com/recipe/greek-ish-grilled-half-chickens,200
https://www.latimes.com/recipe/the-bear-italian-beef-sandwich-recipe,200
https://www.latimes.com/food/la-fo-encore090707story-story.html,200
https://www.latimes.com/entertainment-arts/books/story/2022-08-10/chef-keith-corbin-california-soul-book-club,200
https://www.latimes.com/food/la-fo-koslow-20150808-story.html,200
https://www.latimes.com/food/dailydish/la-fo-co-eggplant-recipe-evan-kleiman-20180707-story.html,200
